image_path,filename_base,human_x1,human_y1,human_x2,human_y2,weapon_x1,weapon_y1,weapon_x2,weapon_y2,label_original,label
data/Training_Dataset/images/3.taliban-afghanistan-700x420.png,3.taliban-afghanistan-700x420.png,21,249,296,390,367,57,432,342,2,0
data/Training_Dataset/images/3.taliban-afghanistan-700x420.png,3.taliban-afghanistan-700x420.png,21,249,296,390,260,24,393,393,2,0
data/Training_Dataset/images/3.taliban-afghanistan-700x420.png,3.taliban-afghanistan-700x420.png,21,249,296,390,539,91,615,271,2,0
data/Training_Dataset/images/3.taliban-afghanistan-700x420.png,3.taliban-afghanistan-700x420.png,21,249,296,390,426,68,491,287,2,0
data/Training_Dataset/images/3.taliban-afghanistan-700x420.png,3.taliban-afghanistan-700x420.png,375,118,448,181,589,80,667,262,2,0
data/Training_Dataset/images/3.taliban-afghanistan-700x420.png,3.taliban-afghanistan-700x420.png,375,118,448,181,7,0,258,416,2,0
data/Training_Dataset/images/3.taliban-afghanistan-700x420.png,3.taliban-afghanistan-700x420.png,375,118,448,181,475,69,559,276,2,0
data/Training_Dataset/images/3.taliban-afghanistan-700x420.png,3.taliban-afghanistan-700x420.png,375,118,448,181,367,57,432,342,1,1
data/Training_Dataset/images/3.taliban-afghanistan-700x420.png,3.taliban-afghanistan-700x420.png,375,118,448,181,260,24,393,393,2,0
data/Training_Dataset/images/3.taliban-afghanistan-700x420.png,3.taliban-afghanistan-700x420.png,375,118,448,181,539,91,615,271,2,0
data/Training_Dataset/images/3.taliban-afghanistan-700x420.png,3.taliban-afghanistan-700x420.png,375,118,448,181,426,68,491,287,2,0
data/Training_Dataset/images/3.tmg-article_default_mobile.png,3.tmg-article_default_mobile.png,1,63,169,266,69,29,479,324,1,1
data/Training_Dataset/images/3.US-Army-soldiers-security-duty-province-Paktika-2010.png,3.US-Army-soldiers-security-duty-province-Paktika-2010.png,827,519,1275,714,52,432,1256,977,1,1
data/Training_Dataset/images/3.world-war-1.png,3.world-war-1.png,43,130,492,302,305,0,596,348,2,0
data/Training_Dataset/images/3.world-war-1.png,3.world-war-1.png,43,130,492,302,455,111,727,368,1,1
data/Training_Dataset/images/30.avengers-endgame-black-widow-training-1181394-1280x0.png,30.avengers-endgame-black-widow-training-1181394-1280x0.png,998,197,1240,390,199,15,1183,718,1,1
data/Training_Dataset/images/30.four-policemen-killed-by-terrorists-led-by-former-special-police-officer.png,30.four-policemen-killed-by-terrorists-led-by-former-special-police-officer.png,233,335,630,696,728,259,1017,888,2,0
data/Training_Dataset/images/30.four-policemen-killed-by-terrorists-led-by-former-special-police-officer.png,30.four-policemen-killed-by-terrorists-led-by-former-special-police-officer.png,233,335,630,696,168,5,558,898,1,1
data/Training_Dataset/images/30.four-policemen-killed-by-terrorists-led-by-former-special-police-officer.png,30.four-policemen-killed-by-terrorists-led-by-former-special-police-officer.png,233,335,630,696,435,320,627,841,2,0
data/Training_Dataset/images/30.man-pointing-gun-5084984.png,30.man-pointing-gun-5084984.png,238,234,480,510,207,46,936,1298,1,1
data/Training_Dataset/images/30.scene-still-heat-1995-warner-bros-PMBTXC.png,30.scene-still-heat-1995-warner-bros-PMBTXC.png,158,379,1300,863,0,83,1298,901,1,1
data/Training_Dataset/images/31.1951611-l___printx-1555389350.png,31.1951611-l___printx-1555389350.png,424,162,595,465,380,85,554,479,1,1
data/Training_Dataset/images/31.1951611-l___printx-1555389350.png,31.1951611-l___printx-1555389350.png,424,162,595,465,50,87,319,479,2,0
data/Training_Dataset/images/31.1951611-l___printx-1555389350.png,31.1951611-l___printx-1555389350.png,20,214,176,458,380,85,554,479,2,0
data/Training_Dataset/images/31.1951611-l___printx-1555389350.png,31.1951611-l___printx-1555389350.png,20,214,176,458,50,87,319,479,1,1
data/Training_Dataset/images/31.2e7fb4f6-c34d-11e9-ad8c-27551fb90b05_image_hires_225010.png,31.2e7fb4f6-c34d-11e9-ad8c-27551fb90b05_image_hires_225010.png,124,352,305,741,228,22,607,710,1,1
data/Training_Dataset/images/31.46d353be035cada0319b005aebe74684.png,31.46d353be035cada0319b005aebe74684.png,333,857,658,1319,209,68,1248,1918,1,1
data/Training_Dataset/images/31.46d353be035cada0319b005aebe74684.png,31.46d353be035cada0319b005aebe74684.png,778,807,1005,1099,209,68,1248,1918,1,1
data/Training_Dataset/images/31.6-000-daesh-terrorists-reportedly-moving-to-afghanistan-1514368994-1542.png,31.6-000-daesh-terrorists-reportedly-moving-to-afghanistan-1514368994-1542.png,271,16,379,47,301,2,379,173,1,1
data/Training_Dataset/images/31.6-000-daesh-terrorists-reportedly-moving-to-afghanistan-1514368994-1542.png,31.6-000-daesh-terrorists-reportedly-moving-to-afghanistan-1514368994-1542.png,271,16,379,47,191,28,276,216,2,0
data/Training_Dataset/images/31.600px-P7bond2.png,31.600px-P7bond2.png,267,62,419,220,202,0,599,244,1,1
data/Training_Dataset/images/31.Afghanistan.png,31.Afghanistan.png,1079,545,1526,1202,1158,281,1828,1273,1,1
data/Training_Dataset/images/31.depositphotos_145280775-stock-photo-man-pointing-gun-at-woman.png,31.depositphotos_145280775-stock-photo-man-pointing-gun-at-woman.png,493,432,948,686,35,252,768,1112,2,0
data/Training_Dataset/images/31.depositphotos_145280775-stock-photo-man-pointing-gun-at-woman.png,31.depositphotos_145280775-stock-photo-man-pointing-gun-at-woman.png,493,432,948,686,586,97,1301,1088,1,1
data/Training_Dataset/images/31.ferguson_police_weapon_ap_img3.png,31.ferguson_police_weapon_ap_img3.png,242,139,715,337,404,0,1172,779,1,1
data/Training_Dataset/images/31.LaurenYoung_04.png,31.LaurenYoung_04.png,610,852,1183,1655,380,730,1364,2098,1,1
data/Training_Dataset/images/31.man-pointing-gun-21426867.png,31.man-pointing-gun-21426867.png,786,264,1121,544,163,83,1179,888,1,1
data/Training_Dataset/images/31.maxresdefault.png,31.maxresdefault.png,747,281,1265,574,89,6,975,718,1,1
data/Training_Dataset/images/31.Pakistan%20Army%20(2).png,31.Pakistan%20Army%20(2).png,1177,822,1924,1300,1396,377,2944,2444,1,1
data/Training_Dataset/images/31.the-killer.png,31.the-killer.png,342,69,410,179,0,4,314,303,2,0
data/Training_Dataset/images/31.the-killer.png,31.the-killer.png,342,69,410,179,139,3,405,304,1,1
data/Training_Dataset/images/31.the-killer.png,31.the-killer.png,18,29,80,124,0,4,314,303,1,1
data/Training_Dataset/images/31.the-killer.png,31.the-killer.png,18,29,80,124,139,3,405,304,2,0
data/Training_Dataset/images/31.The-Raid-Redemption-2011.png,31.The-Raid-Redemption-2011.png,570,231,730,418,626,132,1365,744,1,1
data/Training_Dataset/images/31.The-Raid-Redemption-2011.png,31.The-Raid-Redemption-2011.png,570,231,730,418,0,276,767,766,2,0
data/Training_Dataset/images/32.1539041535642.png,32.1539041535642.png,498,182,842,389,497,15,837,454,1,1
data/Training_Dataset/images/32.229639822.png,32.229639822.png,298,404,538,696,129,771,809,1532,2,0
data/Training_Dataset/images/32.229639822.png,32.229639822.png,298,404,538,696,260,0,854,1006,1,1
data/Training_Dataset/images/32.25723648-young-man-pointing-gun-at-camera-wearing-hat-and-leather-jacket-isolated-on-white.png,32.25723648-young-man-pointing-gun-at-camera-wearing-hat-and-leather-jacket-isolated-on-white.png,379,504,526,870,121,131,782,1299,1,1
data/Training_Dataset/images/32.baloch-liberation-army.png,32.baloch-liberation-army.png,0,76,106,245,15,29,154,379,1,1
data/Training_Dataset/images/32.depositphotos_210221632-stock-photo-young-african-american-man-holding.png,32.depositphotos_210221632-stock-photo-young-african-american-man-holding.png,484,508,796,782,124,67,827,1217,1,1
data/Training_Dataset/images/32.hqdefault.png,32.hqdefault.png,44,126,294,272,256,42,479,322,2,0
data/Training_Dataset/images/32.hqdefault.png,32.hqdefault.png,44,126,294,272,0,46,287,319,1,1
data/Training_Dataset/images/32.sniper_Photo-AFP-1.png,32.sniper_Photo-AFP-1.png,87,197,548,541,73,0,435,923,1,1
data/Training_Dataset/images/32.stock-photo-vintage-agent-pointing-a-gun-in-the-dark-film-noir-scene-s-style-232569094.png,32.stock-photo-vintage-agent-pointing-a-gun-in-the-dark-film-noir-scene-s-style-232569094.png,235,485,512,797,95,134,799,1542,1,1
data/Training_Dataset/images/32.stsVAM6.png,32.stsVAM6.png,56,182,314,419,97,28,740,431,1,1
data/Training_Dataset/images/32.target-practice.png,32.target-practice.png,76,149,209,366,174,2,344,399,2,0
data/Training_Dataset/images/32.target-practice.png,32.target-practice.png,76,149,209,366,31,36,211,399,1,1
data/Training_Dataset/images/32.target-practice.png,32.target-practice.png,76,149,209,366,329,46,475,399,2,0
data/Training_Dataset/images/32.target-practice.png,32.target-practice.png,76,149,209,366,551,83,599,358,2,0
data/Training_Dataset/images/32.target-practice.png,32.target-practice.png,76,149,209,366,0,76,40,347,2,0
data/Training_Dataset/images/33.1200x682.png,33.1200x682.png,166,447,848,663,175,0,405,570,2,0
data/Training_Dataset/images/33.1200x682.png,33.1200x682.png,166,447,848,663,8,435,482,680,1,1
data/Training_Dataset/images/33.191009144241-turkey-soldiers-border-october-9-super-tease.png,33.191009144241-turkey-soldiers-border-october-9-super-tease.png,662,227,824,360,632,117,851,597,1,1
data/Training_Dataset/images/33.8775932750_5666235fac_b.png,33.8775932750_5666235fac_b.png,97,174,570,369,85,0,1022,679,1,1
data/Training_Dataset/images/33.athletic-man-in-open-military-jacket-stock-photography_csp47482503.png,33.athletic-man-in-open-military-jacket-stock-photography_csp47482503.png,79,146,145,190,97,14,399,319,1,1
data/Training_Dataset/images/33.gamain-620x400.png,33.gamain-620x400.png,4,76,110,270,18,62,619,399,1,1
data/Training_Dataset/images/33.gamain-620x400.png,33.gamain-620x400.png,531,85,619,295,18,62,619,399,1,1
data/Training_Dataset/images/33.gun-home-house-gunpoint-preview.png,33.gun-home-house-gunpoint-preview.png,94,461,374,869,122,239,727,1091,1,1
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,87,63,162,126,81,13,163,200,1,1
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,87,63,162,126,167,28,240,200,2,0
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,87,63,162,126,234,35,310,200,2,0
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,87,63,162,126,0,8,62,196,2,0
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,176,69,244,142,81,13,163,200,2,0
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,176,69,244,142,167,28,240,200,1,1
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,176,69,244,142,234,35,310,200,2,0
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,176,69,244,142,0,8,62,196,2,0
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,249,82,307,143,81,13,163,200,2,0
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,249,82,307,143,167,28,240,200,2,0
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,249,82,307,143,234,35,310,200,1,1
data/Training_Dataset/images/33.IMU1-310x200.png,33.IMU1-310x200.png,249,82,307,143,0,8,62,196,2,0
data/Training_Dataset/images/33.jason-bourne-2016-matt-damon-riot1.png,33.jason-bourne-2016-matt-damon-riot1.png,586,417,768,606,566,14,952,699,1,1
data/Training_Dataset/images/33.Lone-Survivor-768x322.png,33.Lone-Survivor-768x322.png,581,103,693,244,398,54,538,321,2,0
data/Training_Dataset/images/33.Lone-Survivor-768x322.png,33.Lone-Survivor-768x322.png,581,103,693,244,572,63,704,321,1,1
data/Training_Dataset/images/33.Lone-Survivor-768x322.png,33.Lone-Survivor-768x322.png,581,103,693,244,250,52,389,321,2,0
data/Training_Dataset/images/33.Lone-Survivor-768x322.png,33.Lone-Survivor-768x322.png,581,103,693,244,154,54,290,321,2,0
data/Training_Dataset/images/33.Lone-Survivor-768x322.png,33.Lone-Survivor-768x322.png,277,113,383,234,398,54,538,321,2,0
data/Training_Dataset/images/33.Lone-Survivor-768x322.png,33.Lone-Survivor-768x322.png,277,113,383,234,572,63,704,321,2,0
data/Training_Dataset/images/33.Lone-Survivor-768x322.png,33.Lone-Survivor-768x322.png,277,113,383,234,250,52,389,321,1,1
data/Training_Dataset/images/33.Lone-Survivor-768x322.png,33.Lone-Survivor-768x322.png,277,113,383,234,154,54,290,321,2,0
"data/Training_Dataset/images/33.MV5BMDI5ZWJhOWItYTlhOC00YWNhLTlkNzctNDU5YTI1M2E1MWZhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY1200_CR88,0,630,1200_AL_.png","33.MV5BMDI5ZWJhOWItYTlhOC00YWNhLTlkNzctNDU5YTI1M2E1MWZhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY1200_CR88,0,630,1200_AL_.png",17,607,103,862,23,0,467,1025,1,1
"data/Training_Dataset/images/33.MV5BMDI5ZWJhOWItYTlhOC00YWNhLTlkNzctNDU5YTI1M2E1MWZhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY1200_CR88,0,630,1200_AL_.png","33.MV5BMDI5ZWJhOWItYTlhOC00YWNhLTlkNzctNDU5YTI1M2E1MWZhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY1200_CR88,0,630,1200_AL_.png",17,607,103,862,546,355,629,996,2,0
data/Training_Dataset/images/33.prison-break-episode-9-season-5-michael-screenshot-image-via-andre-braddox_1349381.png,33.prison-break-episode-9-season-5-michael-screenshot-image-via-andre-braddox_1349381.png,242,76,416,304,0,41,395,673,1,1
data/Training_Dataset/images/33.wick-2-e1486661121120.png,33.wick-2-e1486661121120.png,363,155,712,627,0,36,668,806,1,1
data/Training_Dataset/images/34.050617_melbourne_siege.png,34.050617_melbourne_siege.png,315,419,630,610,445,52,890,584,1,1
data/Training_Dataset/images/34.30f14504-c852-49ca-8cbc-d5d84b57f346-066_crime_107_unit_03244r.png,34.30f14504-c852-49ca-8cbc-d5d84b57f346-066_crime_107_unit_03244r.png,148,618,1890,2004,1055,172,2996,2001,1,1
data/Training_Dataset/images/34.8rrFqhu.png,34.8rrFqhu.png,378,33,725,340,254,18,694,339,1,1
data/Training_Dataset/images/34.9ba5fe058ebb426589501e32330ab324.png,34.9ba5fe058ebb426589501e32330ab324.png,400,214,706,623,434,21,1135,718,1,1
data/Training_Dataset/images/34.Liberte_ipl__142.png,34.Liberte_ipl__142.png,416,1,783,776,557,0,1376,931,1,1
"data/Training_Dataset/images/34.MV5BNDVhZmJiYWMtNmIzMC00ZWNiLTkzZDYtNGNlZmViMGM4OGExXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY1200_CR90,0,630,1200_AL_.png","34.MV5BNDVhZmJiYWMtNmIzMC00ZWNiLTkzZDYtNGNlZmViMGM4OGExXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY1200_CR90,0,630,1200_AL_.png",197,623,416,750,23,33,629,1019,1,1
data/Training_Dataset/images/34.r-THE-WALKING-DEAD-GOVERNOR-large570.png,34.r-THE-WALKING-DEAD-GOVERNOR-large570.png,118,66,374,221,186,4,515,238,1,1
data/Training_Dataset/images/34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,691,148,1067,360,76,14,497,799,2,0
data/Training_Dataset/images/34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,691,148,1067,360,689,60,997,783,1,1
data/Training_Dataset/images/34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,691,148,1067,360,309,6,511,416,2,0
data/Training_Dataset/images/34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,176,303,492,684,76,14,497,799,1,1
data/Training_Dataset/images/34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,176,303,492,684,689,60,997,783,2,0
data/Training_Dataset/images/34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,34.SCUPHXE25VEPJBZQXFC7H6UR7Q.png,176,303,492,684,309,6,511,416,2,0
data/Training_Dataset/images/34.suicidal-man-pointing-a-gun-at-his-head.png,34.suicidal-man-pointing-a-gun-at-his-head.png,132,79,256,177,86,69,409,499,1,1
data/Training_Dataset/images/35.67d79ec40ea8c6b6f81b1d3d4be34849.png,35.67d79ec40ea8c6b6f81b1d3d4be34849.png,254,322,379,417,51,0,431,599,1,1
data/Training_Dataset/images/35.Engaging-Action_Premium-Beat-Thumbnails.png,35.Engaging-Action_Premium-Beat-Thumbnails.png,403,138,565,272,0,19,562,583,2,0
data/Training_Dataset/images/35.Engaging-Action_Premium-Beat-Thumbnails.png,35.Engaging-Action_Premium-Beat-Thumbnails.png,403,138,565,272,435,58,722,583,1,1
data/Training_Dataset/images/35.maxresdefault.png,35.maxresdefault.png,349,263,737,414,126,166,621,718,1,1
data/Training_Dataset/images/35.revisiting-heat-5.png,35.revisiting-heat-5.png,572,570,1565,884,355,18,1584,898,1,1
data/Training_Dataset/images/35.the_hunters_prayer_still_3.png,35.the_hunters_prayer_still_3.png,96,154,280,298,59,0,786,522,1,1
data/Training_Dataset/images/35.the_hunters_prayer_still_3.png,35.the_hunters_prayer_still_3.png,96,154,280,298,715,228,927,522,2,0
data/Training_Dataset/images/35.what-does-brandishing-mean.png,35.what-does-brandishing-mean.png,304,136,726,661,54,36,742,664,1,1
data/Training_Dataset/images/36.0a55b4b2b2d0b2f0ada056bcba26439bffa962b1.png,36.0a55b4b2b2d0b2f0ada056bcba26439bffa962b1.png,148,222,321,349,132,4,473,349,1,1
data/Training_Dataset/images/36.1e55cc5dc1342488cd7fe9a0fd3b16f3.png,36.1e55cc5dc1342488cd7fe9a0fd3b16f3.png,666,245,930,384,0,42,856,669,1,1
data/Training_Dataset/images/36.businesswoman-pointing-a-gun-at-man-in-fencing-suit-and-mask_1682665.png,36.businesswoman-pointing-a-gun-at-man-in-fencing-suit-and-mask_1682665.png,379,69,442,179,78,73,428,399,1,1
data/Training_Dataset/images/36.businesswoman-pointing-a-gun-at-man-in-fencing-suit-and-mask_1682665.png,36.businesswoman-pointing-a-gun-at-man-in-fencing-suit-and-mask_1682665.png,379,69,442,179,318,58,552,399,2,0
data/Training_Dataset/images/36.hell-or-high-water-0.png,36.hell-or-high-water-0.png,639,51,718,135,228,75,421,533,2,0
data/Training_Dataset/images/36.hell-or-high-water-0.png,36.hell-or-high-water-0.png,639,51,718,135,681,24,967,508,1,1
data/Training_Dataset/images/36.hell-or-high-water-0.png,36.hell-or-high-water-0.png,639,51,718,135,664,443,890,680,2,0
data/Training_Dataset/images/36.hell-or-high-water-0.png,36.hell-or-high-water-0.png,639,51,718,135,413,78,725,495,2,0
data/Training_Dataset/images/36.hell-or-high-water-0.png,36.hell-or-high-water-0.png,395,80,474,165,228,75,421,533,2,0
data/Training_Dataset/images/36.hell-or-high-water-0.png,36.hell-or-high-water-0.png,395,80,474,165,681,24,967,508,2,0
data/Training_Dataset/images/36.hell-or-high-water-0.png,36.hell-or-high-water-0.png,395,80,474,165,664,443,890,680,2,0
data/Training_Dataset/images/36.hell-or-high-water-0.png,36.hell-or-high-water-0.png,395,80,474,165,413,78,725,495,1,1
data/Training_Dataset/images/36.JasonBourne_1000x1000.png,36.JasonBourne_1000x1000.png,0,324,191,576,5,0,583,583,1,1
"data/Training_Dataset/images/36.MV5BMjE5MjAwNDQ3NF5BMl5BanBnXkFtZTgwODU3NzQ5NjE@._V1_UX477_CR0,0,477,268_AL_.png","36.MV5BMjE5MjAwNDQ3NF5BMl5BanBnXkFtZTgwODU3NzQ5NjE@._V1_UX477_CR0,0,477,268_AL_.png",184,152,274,226,175,72,310,243,1,1
data/Training_Dataset/images/36.revisiting-heat-4.png,36.revisiting-heat-4.png,156,154,870,422,7,52,550,566,1,1
data/Training_Dataset/images/36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,435,384,687,793,60,219,408,1088,2,0
data/Training_Dataset/images/36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,435,384,687,793,399,213,700,1077,1,1
data/Training_Dataset/images/36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,435,384,687,793,943,251,1298,1113,2,0
data/Training_Dataset/images/36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,435,384,687,793,692,197,1037,719,2,0
data/Training_Dataset/images/36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,108,479,275,929,60,219,408,1088,1,1
data/Training_Dataset/images/36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,108,479,275,929,399,213,700,1077,2,0
data/Training_Dataset/images/36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,108,479,275,929,943,251,1298,1113,2,0
data/Training_Dataset/images/36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,36.richardson-texas-us-13th-dec-2015-armed-protest-by-the-bureau-of-american-F91HPB.png,108,479,275,929,692,197,1037,719,2,0
data/Training_Dataset/images/36.rocketjump.png,36.rocketjump.png,178,148,345,288,242,3,714,460,1,1
data/Training_Dataset/images/37.1509816538-0064.png,37.1509816538-0064.png,323,77,592,191,249,3,543,463,1,1
data/Training_Dataset/images/37.1509816538-0064.png,37.1509816538-0064.png,323,77,592,191,192,13,344,455,2,0
data/Training_Dataset/images/37.1509816538-0064.png,37.1509816538-0064.png,63,80,300,167,249,3,543,463,2,0
data/Training_Dataset/images/37.1509816538-0064.png,37.1509816538-0064.png,63,80,300,167,192,13,344,455,1,1
data/Training_Dataset/images/37.2284.png,37.2284.png,151,51,228,130,145,0,300,180,1,1
data/Training_Dataset/images/37.27ce5be14c105ebebeecd40c06d64473_md.png,37.27ce5be14c105ebebeecd40c06d64473_md.png,184,0,519,234,19,6,322,405,1,1
data/Training_Dataset/images/37.500_F_200921561_mGdVXPBBRDKk30gHL72C2yebVTmnKSdx.png,37.500_F_200921561_mGdVXPBBRDKk30gHL72C2yebVTmnKSdx.png,144,124,251,197,0,150,165,464,2,0
data/Training_Dataset/images/37.500_F_200921561_mGdVXPBBRDKk30gHL72C2yebVTmnKSdx.png,37.500_F_200921561_mGdVXPBBRDKk30gHL72C2yebVTmnKSdx.png,144,124,251,197,110,17,333,495,1,1
data/Training_Dataset/images/37.5838382-151505_full.png,37.5838382-151505_full.png,543,173,759,345,210,34,750,650,1,1
data/Training_Dataset/images/37.61uOZE4BfCL._SL1000_.png,37.61uOZE4BfCL._SL1000_.png,261,478,473,654,3,77,426,773,1,1
data/Training_Dataset/images/37.61uOZE4BfCL._SL1000_.png,37.61uOZE4BfCL._SL1000_.png,261,478,473,654,576,122,983,773,2,0
data/Training_Dataset/images/37.StrayDog_1.png,37.StrayDog_1.png,200,220,301,301,278,0,549,309,1,1
data/Training_Dataset/images/37.undercover-police-man-holding-gun-in-one-hand-pointing-at-you-full-J8HAJ1.png,37.undercover-police-man-holding-gun-in-one-hand-pointing-at-you-full-J8HAJ1.png,288,147,493,327,253,87,671,1303,1,1
data/Training_Dataset/images/38.500_F_10933394_pBbMkLkj8lkrfDtsE15dked99DDw4zZk.png,38.500_F_10933394_pBbMkLkj8lkrfDtsE15dked99DDw4zZk.png,71,61,183,265,58,24,338,499,1,1
data/Training_Dataset/images/38.500_F_89239416_2CzoJHi0G8A1evhZJ6fXUR82V8hzsKil.png,38.500_F_89239416_2CzoJHi0G8A1evhZJ6fXUR82V8hzsKil.png,85,173,181,231,61,83,222,499,1,1
data/Training_Dataset/images/38.5d54c5853f4fe.png,38.5d54c5853f4fe.png,383,12,574,471,503,0,799,479,1,1
data/Training_Dataset/images/38.b4c8ee0448b04926-600x338.png,38.b4c8ee0448b04926-600x338.png,21,78,407,287,113,40,599,337,1,1
data/Training_Dataset/images/38.ernst-blofeld-live-twice.png,38.ernst-blofeld-live-twice.png,778,180,995,502,833,120,1798,1010,1,1
data/Training_Dataset/images/38.imgbin-sniper-rifle-airsoft-guns-the-walking-dead-soldier-sniper-rifle-iCnjvyE86VgZNBJU7Fs66T6Vt.png,38.imgbin-sniper-rifle-airsoft-guns-the-walking-dead-soldier-sniper-rifle-iCnjvyE86VgZNBJU7Fs66T6Vt.png,43,203,509,401,40,0,712,557,1,1
data/Training_Dataset/images/39.30E8247000000578-3433748-image-m-17_1454686786078.png,39.30E8247000000578-3433748-image-m-17_1454686786078.png,5,147,149,296,65,160,633,734,1,1
data/Training_Dataset/images/39.30E8247000000578-3433748-image-m-17_1454686786078.png,39.30E8247000000578-3433748-image-m-17_1454686786078.png,5,147,149,296,83,52,401,734,2,0
data/Training_Dataset/images/39.41rJLrLyuCL.png,39.41rJLrLyuCL.png,387,143,491,250,30,152,489,422,1,1
data/Training_Dataset/images/39.83304547.png,39.83304547.png,47,463,196,563,45,78,457,799,1,1
data/Training_Dataset/images/39.Rosita-and-Daryl-Aim-Their-Guns-in-The-Walking-Dead-Season-6-Episode-14-998x661.png,39.Rosita-and-Daryl-Aim-Their-Guns-in-The-Walking-Dead-Season-6-Episode-14-998x661.png,466,48,758,281,0,76,540,660,2,0
data/Training_Dataset/images/39.Rosita-and-Daryl-Aim-Their-Guns-in-The-Walking-Dead-Season-6-Episode-14-998x661.png,39.Rosita-and-Daryl-Aim-Their-Guns-in-The-Walking-Dead-Season-6-Episode-14-998x661.png,466,48,758,281,532,24,997,660,1,1
data/Training_Dataset/images/39.Rosita-and-Daryl-Aim-Their-Guns-in-The-Walking-Dead-Season-6-Episode-14-998x661.png,39.Rosita-and-Daryl-Aim-Their-Guns-in-The-Walking-Dead-Season-6-Episode-14-998x661.png,1,106,298,383,0,76,540,660,1,1
data/Training_Dataset/images/39.Rosita-and-Daryl-Aim-Their-Guns-in-The-Walking-Dead-Season-6-Episode-14-998x661.png,39.Rosita-and-Daryl-Aim-Their-Guns-in-The-Walking-Dead-Season-6-Episode-14-998x661.png,1,106,298,383,532,24,997,660,2,0
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,1030,128,1390,311,668,10,981,746,2,0
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,1030,128,1390,311,978,0,1309,698,1,1
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,1030,128,1390,311,317,52,699,857,2,0
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,1030,128,1390,311,132,16,461,752,2,0
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,713,217,1023,449,668,10,981,746,1,1
data/Training_Dataset/images/39.RTX3LA0L_0.png,39.RTX3LA0L_0.png,713,217,1023,449,978,0,1309,698,2,0
